2.020000e-02 8.080000e-01 1.656654e+00 -1.648120e+00 1.679351e-01
2.020000e-02 8.181000e-01 1.572816e+00 -1.563693e+00 1.691546e-01
2.020000e-02 8.282000e-01 1.488475e+00 -1.478712e+00 1.702067e-01
2.020000e-02 8.383000e-01 1.403724e+00 -1.393256e+00 1.711071e-01
2.020000e-02 8.484000e-01 1.318646e+00 -1.307397e+00 1.718711e-01
2.020000e-02 8.585000e-01 1.233325e+00 -1.221200e+00 1.725136e-01
2.020000e-02 8.686000e-01 1.147839e+00 -1.134720e+00 1.730485e-01
2.020000e-02 8.787000e-01 1.062270e+00 -1.048007e+00 1.734891e-01
2.020000e-02 8.888000e-01 9.767012e-01 -9.611046e-01 1.738477e-01
2.020000e-02 8.989000e-01 8.912281e-01 -8.740504e-01 1.741359e-01
2.020000e-02 9.090000e-01 8.059632e-01 -7.868759e-01 1.743644e-01
2.020000e-02 9.191000e-01 7.210521e-01 -6.996077e-01 1.745427e-01
2.020000e-02 9.292000e-01 6.366984e-01 -6.122679e-01 1.746796e-01
2.020000e-02 9.393000e-01 5.532107e-01 -5.248743e-01 1.747826e-01
2.020000e-02 9.494000e-01 4.710950e-01 -4.374414e-01 1.748586e-01
2.020000e-02 9.595000e-01 3.912555e-01 -3.499804e-01 1.749132e-01
2.020000e-02 9.696000e-01 3.154584e-01 -2.624998e-01 1.749510e-01
2.020000e-02 9.797000e-01 2.474747e-01 -1.750064e-01 1.749756e-01
2.020000e-02 9.898000e-01 1.956490e-01 -8.750514e-02 1.749896e-01

3.030000e-02 1.010000e-02 2.694606e-01 -8.521074e-02 -2.556328e-01
3.030000e-02 2.020000e-02 3.072381e-01 -1.704244e-01 -2.556379e-01
3.030000e-02 3.030000e-02 3.615341e-01 -2.556432e-01 -2.556432e-01
3.030000e-02 4.040000e-02 4.260815e-01 -3.408681e-01 -2.556450e-01
3.030000e-02 5.050000e-02 4.969015e-01 -4.260989e-01 -2.556382e-01
3.030000e-02 6.060000e-02 5.716653e-01 -5.113332e-01 -2.556161e-01
3.030000e-02 7.070000e-02 6.490052e-01 -5.965662e-01 -2.555708e-01
3.030000e-02 8.080000e-02 7.280897e-01 -6.817903e-01 -2.554927e-01
3.030000e-02 9.090000e-02 8.083902e-01 -7.669944e-01 -2.553709e-01
3.030000e-02 1.010000e-01 8.895537e-01 -8.521634e-01 -2.551928e-01
3.030000e-02 1.111000e-01 9.713325e-01 -9.372779e-01 -2.549448e-01
3.030000e-02 1.212000e-01 1.053543e+00 -1.022314e+00 -2.546114e-01
3.030000e-02 1.313000e-01 1.136040e+00 -1.107241e+00 -2.541762e-01
3.030000e-02 1.414000e-01 1.218706e+00 -1.192024e+00 -2.536211e-01
3.030000e-02 1.515000e-01 1.301436e+00 -1.276622e+00 -2.529269e-01
3.030000e-02 1.616000e-01 1.384132e+00 -1.360985e+00 -2.520732e-01
3.030000e-02 1.717000e-01 1.466703e+00 -1.445059e+00 -2.510384e-01
3.030000e-02 1.818000e-01 1.549054e+00 -1.528781e+00 -2.497998e-01
3.030000e-02 1.919000e-01 1.631093e+00 -1.612078e+00 -2.483339e-01
3.030000e-02 2.020000e-01 1.712721e+00 -1.694873e+00 -2.466165e-01
3.030000e-02 2.121000e-01 1.793836e+00 -1.777078e+00 -2.446225e-01
3.030000e-02 2.222000e-01 1.874328e+00 -1.858597e+00 -2.423268e-01
3.030000e-02 2.323000e-01 1.954082e+00 -1.939325e+00 -2.397037e-01
3.030000e-02 2.424000e-01 2.032978e+00 -2.019148e+00 -2.367277e-01
3.030000e-02 2.525000e-01 2.110885e+00 -2.097945e+00 -2.333738e-01
